Goterm1,Goterm2,LCA,LCA Depth
GO:0051082,GO:0070925,NoParent,0
GO:0051082,GO:0043934,NoParent,0
GO:0051082,GO:0070647,NoParent,0
GO:0051082,GO:0006260,NoParent,0
GO:0051082,GO:0042274,NoParent,0
GO:0051082,GO:0051169,NoParent,0
GO:0051082,GO:0006605,NoParent,0
GO:0051082,GO:0048193,NoParent,0
GO:0051082,GO:0006397,NoParent,0
GO:0051082,GO:0006873,NoParent,0
GO:0051082,GO:0000746,NoParent,0
GO:0051082,GO:0006979,NoParent,0
GO:0051082,GO:0016570,NoParent,0
GO:0051082,GO:0042273,NoParent,0
GO:0051082,GO:0006401,NoParent,0
GO:0051082,GO:0006897,NoParent,0
GO:0051082,GO:0008033,NoParent,0
GO:0051082,GO:0006417,NoParent,0
GO:0051082,GO:0006457,NoParent,0
GO:0051082,GO:0000910,NoParent,0
GO:0051082,GO:0008380,NoParent,0
GO:0051082,GO:0009451,NoParent,0
GO:0051082,GO:0016050,NoParent,0
GO:0051082,GO:0051052,NoParent,0
GO:0051082,GO:0048284,NoParent,0
GO:0051082,GO:0032543,NoParent,0
GO:0051082,GO:0045333,NoParent,0
GO:0051082,GO:0009408,NoParent,0
GO:0051082,GO:0032200,NoParent,0
GO:0051082,GO:0006970,NoParent,0
GO:0051082,GO:0006470,NoParent,0
GO:0051082,GO:0006869,NoParent,0
GO:0051082,GO:0042255,NoParent,0
GO:0051082,GO:0007033,NoParent,0
GO:0051082,GO:0006997,NoParent,0
GO:0051082,GO:0007124,NoParent,0
GO:0051082,GO:0061025,NoParent,0
GO:0051082,GO:0051049,NoParent,0
GO:0051082,GO:0007114,NoParent,0
GO:0051082,GO:0016197,NoParent,0
GO:0051082,GO:0001403,NoParent,0
GO:0051082,GO:0051604,NoParent,0
GO:0051082,GO:0006887,NoParent,0
GO:0051082,GO:0043543,NoParent,0
GO:0051082,GO:0006766,NoParent,0
GO:0051082,GO:0042594,NoParent,0
GO:0051082,GO:0032196,NoParent,0
GO:0051082,GO:0008643,NoParent,0
GO:0051082,GO:0006352,NoParent,0
GO:0051082,GO:0007031,NoParent,0
GO:0051082,GO:0006865,NoParent,0
GO:0051082,GO:0008213,NoParent,0
GO:0051082,GO:0006354,NoParent,0
GO:0051082,GO:0009311,NoParent,0
GO:0051082,GO:0006360,NoParent,0
GO:0051082,GO:0048308,NoParent,0
GO:0051082,GO:0006486,NoParent,0
GO:0051082,GO:0000902,NoParent,0
GO:0051082,GO:0006414,NoParent,0
GO:0051082,GO:0006413,NoParent,0
GO:0051082,GO:0006353,NoParent,0
GO:0051082,GO:0000054,NoParent,0
GO:0051082,GO:0043144,NoParent,0
GO:0051082,GO:0006497,NoParent,0
GO:0051082,GO:0006383,NoParent,0
GO:0051082,GO:0006418,NoParent,0
GO:0051082,GO:0010324,NoParent,0
GO:0051082,GO:0043167,GO:0005488,1
GO:0051082,GO:0016787,GO:0003674,0
GO:0051082,GO:0016740,GO:0003674,0
GO:0051082,GO:0003677,GO:0005488,1
GO:0051082,GO:0003723,GO:0005488,1
GO:0051082,GO:0005198,GO:0003674,0
GO:0051082,GO:0016491,GO:0003674,0
GO:0051082,GO:0022857,GO:0003674,0
GO:0051082,GO:0016887,GO:0003674,0
GO:0051082,GO:0003735,GO:0003674,0
GO:0051082,GO:0030234,GO:0003674,0
GO:0051082,GO:0016301,GO:0003674,0
GO:0051082,GO:0019899,GO:0005515,2
GO:0051082,GO:0003700,GO:0003674,0
GO:0051082,GO:0003729,GO:0005488,1
GO:0051082,GO:0004518,GO:0003674,0
GO:0051082,GO:0003682,GO:0005488,1
GO:0051082,GO:0008289,GO:0005488,1
GO:0051082,GO:0004386,GO:0003674,0
GO:0051082,GO:0008233,GO:0003674,0
GO:0051082,GO:0016779,GO:0003674,0
GO:0051082,GO:0016874,GO:0003674,0
GO:0051082,GO:0008092,GO:0005515,2
GO:0051082,GO:0016829,GO:0003674,0
GO:0051082,GO:0016791,GO:0003674,0
GO:0051082,GO:0008168,GO:0003674,0
GO:0051082,GO:0019843,GO:0005488,1
GO:0051082,GO:0016757,GO:0003674,0
GO:0051082,GO:0008134,GO:0005515,2
GO:0051082,GO:0003924,GO:0003674,0
GO:0051082,GO:0051082,GO:0005515,2
GO:0051082,GO:0016853,GO:0003674,0
GO:0051082,GO:0016798,GO:0003674,0
GO:0051082,GO:0030674,GO:0005515,2
GO:0051082,GO:0008135,GO:0005488,1
GO:0051082,GO:0005085,GO:0005515,2
GO:0051082,GO:0032182,GO:0005515,2
GO:0051082,GO:0008565,GO:0003674,0
GO:0051082,GO:0042393,GO:0005515,2
GO:0051082,GO:0030533,GO:0005488,1
GO:0051082,GO:0030555,GO:0005488,1
GO:0051082,GO:0005737,NoParent,0
GO:0051082,GO:0005634,NoParent,0
GO:0051082,GO:0016020,NoParent,0
GO:0051082,GO:0005739,NoParent,0
GO:0051082,GO:0012505,NoParent,0
GO:0051082,GO:0005783,NoParent,0
GO:0051082,GO:0005886,NoParent,0
GO:0051082,GO:0005694,NoParent,0
GO:0051082,GO:0005773,NoParent,0
GO:0051082,GO:0005840,NoParent,0
GO:0051082,GO:0005740,NoParent,0
GO:0051082,GO:0005730,NoParent,0
GO:0051082,GO:0030427,NoParent,0
GO:0051082,GO:0005856,NoParent,0
GO:0051082,GO:0005933,NoParent,0
GO:0051082,GO:0031410,NoParent,0
GO:0051082,GO:0005794,NoParent,0
GO:0051082,GO:0005938,NoParent,0
GO:0051082,GO:0005618,NoParent,0
GO:0051082,GO:0005576,NoParent,0
GO:0051082,GO:0005815,NoParent,0
GO:0051082,GO:0005777,NoParent,0
GO:0016853,GO:0042221,NoParent,0
GO:0016853,GO:0000278,NoParent,0
GO:0016853,GO:0006366,NoParent,0
GO:0016853,GO:0023052,NoParent,0
GO:0016853,GO:0055085,NoParent,0
GO:0016853,GO:0006974,NoParent,0
GO:0016853,GO:0051321,NoParent,0
GO:0016853,GO:0006811,NoParent,0
GO:0016853,GO:0006281,NoParent,0
GO:0016853,GO:0006325,NoParent,0
GO:0016853,GO:0048285,NoParent,0
GO:0016853,GO:0006629,NoParent,0
GO:0016853,GO:0033043,NoParent,0
GO:0016853,GO:0005975,NoParent,0
GO:0016853,GO:0071554,NoParent,0
GO:0016853,GO:0051726,NoParent,0
GO:0016853,GO:0006364,NoParent,0
GO:0016853,GO:0007010,NoParent,0
GO:0016853,GO:0006468,NoParent,0
GO:0016853,GO:0007059,NoParent,0
GO:0016853,GO:0051186,NoParent,0
GO:0016853,GO:0006520,NoParent,0
GO:0016853,GO:0002181,NoParent,0
GO:0016853,GO:0006310,NoParent,0
GO:0016853,GO:0055086,NoParent,0
GO:0016853,GO:0007005,NoParent,0
GO:0016853,GO:0018193,NoParent,0
GO:0016853,GO:0006091,NoParent,0
GO:0016853,GO:0031399,NoParent,0
GO:0016853,GO:0032787,NoParent,0
GO:0016853,GO:0051603,NoParent,0
GO:0016853,GO:0015931,NoParent,0
GO:0016853,GO:0070925,NoParent,0
GO:0016853,GO:0043934,NoParent,0
GO:0016853,GO:0070647,NoParent,0
GO:0016853,GO:0006260,NoParent,0
GO:0016853,GO:0042274,NoParent,0
GO:0016853,GO:0051169,NoParent,0
GO:0016853,GO:0006605,NoParent,0
GO:0016853,GO:0048193,NoParent,0
GO:0016853,GO:0006397,NoParent,0
GO:0016853,GO:0006873,NoParent,0
GO:0016853,GO:0000746,NoParent,0
GO:0016853,GO:0006979,NoParent,0
GO:0016853,GO:0016570,NoParent,0
GO:0016853,GO:0042273,NoParent,0
GO:0016853,GO:0006401,NoParent,0
GO:0016853,GO:0006897,NoParent,0
GO:0016853,GO:0008033,NoParent,0
GO:0016853,GO:0006417,NoParent,0
GO:0016853,GO:0006457,NoParent,0
GO:0016853,GO:0000910,NoParent,0
GO:0016853,GO:0008380,NoParent,0
GO:0016853,GO:0009451,NoParent,0
GO:0016853,GO:0016050,NoParent,0
GO:0016853,GO:0051052,NoParent,0
GO:0016853,GO:0048284,NoParent,0
GO:0016853,GO:0032543,NoParent,0
GO:0016853,GO:0045333,NoParent,0
GO:0016853,GO:0009408,NoParent,0
GO:0016853,GO:0032200,NoParent,0
GO:0016853,GO:0006970,NoParent,0
GO:0016853,GO:0006470,NoParent,0
GO:0016853,GO:0006869,NoParent,0
GO:0016853,GO:0042255,NoParent,0
GO:0016853,GO:0007033,NoParent,0
GO:0016853,GO:0006997,NoParent,0
GO:0016853,GO:0007124,NoParent,0
GO:0016853,GO:0061025,NoParent,0
GO:0016853,GO:0051049,NoParent,0
GO:0016853,GO:0007114,NoParent,0
GO:0016853,GO:0016197,NoParent,0
GO:0016853,GO:0001403,NoParent,0
GO:0016853,GO:0051604,NoParent,0
GO:0016853,GO:0006887,NoParent,0
GO:0016853,GO:0043543,NoParent,0
GO:0016853,GO:0006766,NoParent,0
GO:0016853,GO:0042594,NoParent,0
GO:0016853,GO:0032196,NoParent,0
GO:0016853,GO:0008643,NoParent,0
GO:0016853,GO:0006352,NoParent,0
GO:0016853,GO:0007031,NoParent,0
GO:0016853,GO:0006865,NoParent,0
GO:0016853,GO:0008213,NoParent,0
GO:0016853,GO:0006354,NoParent,0
GO:0016853,GO:0009311,NoParent,0
GO:0016853,GO:0006360,NoParent,0
GO:0016853,GO:0048308,NoParent,0
GO:0016853,GO:0006486,NoParent,0
GO:0016853,GO:0000902,NoParent,0
GO:0016853,GO:0006414,NoParent,0
GO:0016853,GO:0006413,NoParent,0
GO:0016853,GO:0006353,NoParent,0
GO:0016853,GO:0000054,NoParent,0
GO:0016853,GO:0043144,NoParent,0
GO:0016853,GO:0006497,NoParent,0
GO:0016853,GO:0006383,NoParent,0
GO:0016853,GO:0006418,NoParent,0
GO:0016853,GO:0010324,NoParent,0
GO:0016853,GO:0043167,GO:0003674,0
GO:0016853,GO:0016787,GO:0003824,1
GO:0016853,GO:0016740,GO:0003824,1
GO:0016853,GO:0003677,GO:0003674,0
GO:0016853,GO:0003723,GO:0003674,0
GO:0016853,GO:0005198,GO:0003674,0
GO:0016853,GO:0016491,GO:0003824,1
GO:0016853,GO:0022857,GO:0003674,0
GO:0016853,GO:0016887,GO:0003824,1
GO:0016853,GO:0003735,GO:0003674,0
GO:0016853,GO:0030234,GO:0003674,0
GO:0016853,GO:0016301,GO:0003824,1
GO:0016853,GO:0019899,GO:0003674,0
GO:0016853,GO:0003700,GO:0003674,0
GO:0016853,GO:0003729,GO:0003674,0
GO:0016853,GO:0004518,GO:0003824,1
GO:0016853,GO:0003682,GO:0003674,0
GO:0016853,GO:0008289,GO:0003674,0
GO:0016853,GO:0004386,GO:0003824,1
GO:0016853,GO:0008233,GO:0003824,1
GO:0016853,GO:0016779,GO:0003824,1
GO:0016853,GO:0016874,GO:0003824,1
GO:0016853,GO:0008092,GO:0003674,0
GO:0016853,GO:0016829,GO:0003824,1
GO:0016853,GO:0016791,GO:0003824,1
GO:0016853,GO:0008168,GO:0003824,1
GO:0016853,GO:0019843,GO:0003674,0
GO:0016853,GO:0016757,GO:0003824,1
GO:0016853,GO:0008134,GO:0003674,0
GO:0016853,GO:0003924,GO:0003824,1
GO:0016853,GO:0051082,GO:0003674,0
GO:0016853,GO:0016853,GO:0003824,1
GO:0016853,GO:0016798,GO:0003824,1
GO:0016853,GO:0030674,GO:0003674,0
GO:0016853,GO:0008135,GO:0003674,0
GO:0016853,GO:0005085,GO:0003674,0
GO:0016853,GO:0032182,GO:0003674,0
GO:0016853,GO:0008565,GO:0003674,0
GO:0016853,GO:0042393,GO:0003674,0
GO:0016853,GO:0030533,GO:0003674,0
GO:0016853,GO:0030555,GO:0003674,0
GO:0016853,GO:0005737,NoParent,0
GO:0016853,GO:0005634,NoParent,0
GO:0016853,GO:0016020,NoParent,0
GO:0016853,GO:0005739,NoParent,0
GO:0016853,GO:0012505,NoParent,0
GO:0016853,GO:0005783,NoParent,0
GO:0016853,GO:0005886,NoParent,0
GO:0016853,GO:0005694,NoParent,0
GO:0016853,GO:0005773,NoParent,0
GO:0016853,GO:0005840,NoParent,0
GO:0016853,GO:0005740,NoParent,0
GO:0016853,GO:0005730,NoParent,0
GO:0016853,GO:0030427,NoParent,0
GO:0016853,GO:0005856,NoParent,0
GO:0016853,GO:0005933,NoParent,0
GO:0016853,GO:0031410,NoParent,0
GO:0016853,GO:0005794,NoParent,0
GO:0016853,GO:0005938,NoParent,0
GO:0016853,GO:0005618,NoParent,0
GO:0016853,GO:0005576,NoParent,0
GO:0016853,GO:0005815,NoParent,0
GO:0016853,GO:0005777,NoParent,0
GO:0016798,GO:0042221,NoParent,0
GO:0016798,GO:0000278,NoParent,0
GO:0016798,GO:0006366,NoParent,0
GO:0016798,GO:0023052,NoParent,0
GO:0016798,GO:0055085,NoParent,0
GO:0016798,GO:0006974,NoParent,0
GO:0016798,GO:0051321,NoParent,0
GO:0016798,GO:0006811,NoParent,0
GO:0016798,GO:0006281,NoParent,0
GO:0016798,GO:0006325,NoParent,0
GO:0016798,GO:0048285,NoParent,0
GO:0016798,GO:0006629,NoParent,0
GO:0016798,GO:0033043,NoParent,0
GO:0016798,GO:0005975,NoParent,0
GO:0016798,GO:0071554,NoParent,0
GO:0016798,GO:0051726,NoParent,0
GO:0016798,GO:0006364,NoParent,0
GO:0016798,GO:0007010,NoParent,0
GO:0016798,GO:0006468,NoParent,0
GO:0016798,GO:0007059,NoParent,0
GO:0016798,GO:0051186,NoParent,0
GO:0016798,GO:0006520,NoParent,0
GO:0016798,GO:0002181,NoParent,0
GO:0016798,GO:0006310,NoParent,0
GO:0016798,GO:0055086,NoParent,0
GO:0016798,GO:0007005,NoParent,0
GO:0016798,GO:0018193,NoParent,0
GO:0016798,GO:0006091,NoParent,0
GO:0016798,GO:0031399,NoParent,0
GO:0016798,GO:0032787,NoParent,0
GO:0016798,GO:0051603,NoParent,0
GO:0016798,GO:0015931,NoParent,0
GO:0016798,GO:0070925,NoParent,0
GO:0016798,GO:0043934,NoParent,0
GO:0016798,GO:0070647,NoParent,0
GO:0016798,GO:0006260,NoParent,0
GO:0016798,GO:0042274,NoParent,0
GO:0016798,GO:0051169,NoParent,0
GO:0016798,GO:0006605,NoParent,0
GO:0016798,GO:0048193,NoParent,0
GO:0016798,GO:0006397,NoParent,0
GO:0016798,GO:0006873,NoParent,0
GO:0016798,GO:0000746,NoParent,0
GO:0016798,GO:0006979,NoParent,0
GO:0016798,GO:0016570,NoParent,0
GO:0016798,GO:0042273,NoParent,0
GO:0016798,GO:0006401,NoParent,0
GO:0016798,GO:0006897,NoParent,0
GO:0016798,GO:0008033,NoParent,0
GO:0016798,GO:0006417,NoParent,0
GO:0016798,GO:0006457,NoParent,0
GO:0016798,GO:0000910,NoParent,0
GO:0016798,GO:0008380,NoParent,0
GO:0016798,GO:0009451,NoParent,0
GO:0016798,GO:0016050,NoParent,0
GO:0016798,GO:0051052,NoParent,0
GO:0016798,GO:0048284,NoParent,0
GO:0016798,GO:0032543,NoParent,0
GO:0016798,GO:0045333,NoParent,0
GO:0016798,GO:0009408,NoParent,0
GO:0016798,GO:0032200,NoParent,0
GO:0016798,GO:0006970,NoParent,0
GO:0016798,GO:0006470,NoParent,0
GO:0016798,GO:0006869,NoParent,0
GO:0016798,GO:0042255,NoParent,0
GO:0016798,GO:0007033,NoParent,0
GO:0016798,GO:0006997,NoParent,0
GO:0016798,GO:0007124,NoParent,0
GO:0016798,GO:0061025,NoParent,0
GO:0016798,GO:0051049,NoParent,0
GO:0016798,GO:0007114,NoParent,0
GO:0016798,GO:0016197,NoParent,0
GO:0016798,GO:0001403,NoParent,0
GO:0016798,GO:0051604,NoParent,0
GO:0016798,GO:0006887,NoParent,0
GO:0016798,GO:0043543,NoParent,0
GO:0016798,GO:0006766,NoParent,0
GO:0016798,GO:0042594,NoParent,0
GO:0016798,GO:0032196,NoParent,0
GO:0016798,GO:0008643,NoParent,0
GO:0016798,GO:0006352,NoParent,0
GO:0016798,GO:0007031,NoParent,0
GO:0016798,GO:0006865,NoParent,0
GO:0016798,GO:0008213,NoParent,0
GO:0016798,GO:0006354,NoParent,0
GO:0016798,GO:0009311,NoParent,0
GO:0016798,GO:0006360,NoParent,0
GO:0016798,GO:0048308,NoParent,0
GO:0016798,GO:0006486,NoParent,0
GO:0016798,GO:0000902,NoParent,0
GO:0016798,GO:0006414,NoParent,0
GO:0016798,GO:0006413,NoParent,0
GO:0016798,GO:0006353,NoParent,0
GO:0016798,GO:0000054,NoParent,0
GO:0016798,GO:0043144,NoParent,0
GO:0016798,GO:0006497,NoParent,0
GO:0016798,GO:0006383,NoParent,0
GO:0016798,GO:0006418,NoParent,0
GO:0016798,GO:0010324,NoParent,0
GO:0016798,GO:0043167,GO:0003674,0
GO:0016798,GO:0016787,GO:0003824,1
GO:0016798,GO:0016740,GO:0003824,1
GO:0016798,GO:0003677,GO:0003674,0
GO:0016798,GO:0003723,GO:0003674,0
GO:0016798,GO:0005198,GO:0003674,0
GO:0016798,GO:0016491,GO:0003824,1
GO:0016798,GO:0022857,GO:0003674,0
GO:0016798,GO:0016887,GO:0016787,2
GO:0016798,GO:0003735,GO:0003674,0
GO:0016798,GO:0030234,GO:0003674,0
GO:0016798,GO:0016301,GO:0003824,1
GO:0016798,GO:0019899,GO:0003674,0
GO:0016798,GO:0003700,GO:0003674,0
GO:0016798,GO:0003729,GO:0003674,0
GO:0016798,GO:0004518,GO:0016787,2
GO:0016798,GO:0003682,GO:0003674,0
GO:0016798,GO:0008289,GO:0003674,0
GO:0016798,GO:0004386,GO:0016787,2
GO:0016798,GO:0008233,GO:0016787,2
GO:0016798,GO:0016779,GO:0003824,1
GO:0016798,GO:0016874,GO:0003824,1
GO:0016798,GO:0008092,GO:0003674,0
GO:0016798,GO:0016829,GO:0003824,1
GO:0016798,GO:0016791,GO:0016787,2
GO:0016798,GO:0008168,GO:0003824,1
GO:0016798,GO:0019843,GO:0003674,0
GO:0016798,GO:0016757,GO:0003824,1
GO:0016798,GO:0008134,GO:0003674,0
GO:0016798,GO:0003924,GO:0016787,2
GO:0016798,GO:0051082,GO:0003674,0
GO:0016798,GO:0016853,GO:0003824,1
GO:0016798,GO:0016798,GO:0016787,2
GO:0016798,GO:0030674,GO:0003674,0
GO:0016798,GO:0008135,GO:0003674,0
GO:0016798,GO:0005085,GO:0003674,0
GO:0016798,GO:0032182,GO:0003674,0
GO:0016798,GO:0008565,GO:0003674,0
GO:0016798,GO:0042393,GO:0003674,0
GO:0016798,GO:0030533,GO:0003674,0
GO:0016798,GO:0030555,GO:0003674,0
GO:0016798,GO:0005737,NoParent,0
GO:0016798,GO:0005634,NoParent,0
GO:0016798,GO:0016020,NoParent,0
GO:0016798,GO:0005739,NoParent,0
GO:0016798,GO:0012505,NoParent,0
GO:0016798,GO:0005783,NoParent,0
GO:0016798,GO:0005886,NoParent,0
GO:0016798,GO:0005694,NoParent,0
GO:0016798,GO:0005773,NoParent,0
GO:0016798,GO:0005840,NoParent,0
GO:0016798,GO:0005740,NoParent,0
GO:0016798,GO:0005730,NoParent,0
GO:0016798,GO:0030427,NoParent,0
GO:0016798,GO:0005856,NoParent,0
GO:0016798,GO:0005933,NoParent,0
GO:0016798,GO:0031410,NoParent,0
GO:0016798,GO:0005794,NoParent,0
GO:0016798,GO:0005938,NoParent,0
GO:0016798,GO:0005618,NoParent,0
GO:0016798,GO:0005576,NoParent,0
GO:0016798,GO:0005815,NoParent,0
GO:0016798,GO:0005777,NoParent,0
GO:0030674,GO:0042221,NoParent,0
GO:0030674,GO:0000278,NoParent,0
GO:0030674,GO:0006366,NoParent,0
GO:0030674,GO:0023052,NoParent,0
GO:0030674,GO:0055085,NoParent,0
GO:0030674,GO:0006974,NoParent,0
GO:0030674,GO:0051321,NoParent,0
GO:0030674,GO:0006811,NoParent,0
GO:0030674,GO:0006281,NoParent,0
GO:0030674,GO:0006325,NoParent,0
GO:0030674,GO:0048285,NoParent,0
GO:0030674,GO:0006629,NoParent,0
GO:0030674,GO:0033043,NoParent,0
GO:0030674,GO:0005975,NoParent,0
GO:0030674,GO:0071554,NoParent,0
GO:0030674,GO:0051726,NoParent,0
GO:0030674,GO:0006364,NoParent,0
GO:0030674,GO:0007010,NoParent,0
GO:0030674,GO:0006468,NoParent,0
GO:0030674,GO:0007059,NoParent,0
GO:0030674,GO:0051186,NoParent,0
GO:0030674,GO:0006520,NoParent,0
GO:0030674,GO:0002181,NoParent,0
GO:0030674,GO:0006310,NoParent,0
GO:0030674,GO:0055086,NoParent,0
GO:0030674,GO:0007005,NoParent,0
GO:0030674,GO:0018193,NoParent,0
GO:0030674,GO:0006091,NoParent,0
GO:0030674,GO:0031399,NoParent,0
GO:0030674,GO:0032787,NoParent,0
GO:0030674,GO:0051603,NoParent,0
GO:0030674,GO:0015931,NoParent,0
GO:0030674,GO:0070925,NoParent,0
GO:0030674,GO:0043934,NoParent,0
GO:0030674,GO:0070647,NoParent,0
GO:0030674,GO:0006260,NoParent,0
GO:0030674,GO:0042274,NoParent,0
GO:0030674,GO:0051169,NoParent,0
GO:0030674,GO:0006605,NoParent,0
GO:0030674,GO:0048193,NoParent,0
GO:0030674,GO:0006397,NoParent,0
GO:0030674,GO:0006873,NoParent,0
GO:0030674,GO:0000746,NoParent,0
GO:0030674,GO:0006979,NoParent,0
GO:0030674,GO:0016570,NoParent,0
GO:0030674,GO:0042273,NoParent,0
GO:0030674,GO:0006401,NoParent,0
GO:0030674,GO:0006897,NoParent,0
GO:0030674,GO:0008033,NoParent,0
GO:0030674,GO:0006417,NoParent,0
GO:0030674,GO:0006457,NoParent,0
GO:0030674,GO:0000910,NoParent,0
GO:0030674,GO:0008380,NoParent,0
GO:0030674,GO:0009451,NoParent,0
GO:0030674,GO:0016050,NoParent,0
GO:0030674,GO:0051052,NoParent,0
GO:0030674,GO:0048284,NoParent,0
GO:0030674,GO:0032543,NoParent,0
GO:0030674,GO:0045333,NoParent,0
GO:0030674,GO:0009408,NoParent,0
GO:0030674,GO:0032200,NoParent,0
GO:0030674,GO:0006970,NoParent,0
GO:0030674,GO:0006470,NoParent,0
GO:0030674,GO:0006869,NoParent,0
GO:0030674,GO:0042255,NoParent,0
GO:0030674,GO:0007033,NoParent,0
GO:0030674,GO:0006997,NoParent,0
GO:0030674,GO:0007124,NoParent,0
GO:0030674,GO:0061025,NoParent,0
GO:0030674,GO:0051049,NoParent,0
GO:0030674,GO:0007114,NoParent,0
GO:0030674,GO:0016197,NoParent,0
GO:0030674,GO:0001403,NoParent,0
GO:0030674,GO:0051604,NoParent,0
GO:0030674,GO:0006887,NoParent,0
GO:0030674,GO:0043543,NoParent,0
GO:0030674,GO:0006766,NoParent,0
GO:0030674,GO:0042594,NoParent,0
GO:0030674,GO:0032196,NoParent,0
GO:0030674,GO:0008643,NoParent,0
GO:0030674,GO:0006352,NoParent,0
GO:0030674,GO:0007031,NoParent,0
GO:0030674,GO:0006865,NoParent,0
GO:0030674,GO:0008213,NoParent,0
GO:0030674,GO:0006354,NoParent,0
GO:0030674,GO:0009311,NoParent,0
GO:0030674,GO:0006360,NoParent,0
GO:0030674,GO:0048308,NoParent,0
GO:0030674,GO:0006486,NoParent,0
GO:0030674,GO:0000902,NoParent,0
GO:0030674,GO:0006414,NoParent,0
GO:0030674,GO:0006413,NoParent,0
GO:0030674,GO:0006353,NoParent,0
GO:0030674,GO:0000054,NoParent,0
GO:0030674,GO:0043144,NoParent,0
GO:0030674,GO:0006497,NoParent,0
GO:0030674,GO:0006383,NoParent,0
GO:0030674,GO:0006418,NoParent,0
GO:0030674,GO:0010324,NoParent,0
GO:0030674,GO:0043167,GO:0005488,1
GO:0030674,GO:0016787,GO:0003674,0
GO:0030674,GO:0016740,GO:0003674,0
GO:0030674,GO:0003677,GO:0005488,1
GO:0030674,GO:0003723,GO:0005488,1
GO:0030674,GO:0005198,GO:0003674,0
GO:0030674,GO:0016491,GO:0003674,0
GO:0030674,GO:0022857,GO:0003674,0
GO:0030674,GO:0016887,GO:0003674,0
GO:0030674,GO:0003735,GO:0003674,0
GO:0030674,GO:0030234,GO:0003674,0
GO:0030674,GO:0016301,GO:0003674,0
GO:0030674,GO:0019899,GO:0005515,2
GO:0030674,GO:0003700,GO:0003674,0
GO:0030674,GO:0003729,GO:0005488,1
GO:0030674,GO:0004518,GO:0003674,0
GO:0030674,GO:0003682,GO:0005488,1
GO:0030674,GO:0008289,GO:0005488,1
GO:0030674,GO:0004386,GO:0003674,0
GO:0030674,GO:0008233,GO:0003674,0
GO:0030674,GO:0016779,GO:0003674,0
GO:0030674,GO:0016874,GO:0003674,0
GO:0030674,GO:0008092,GO:0005515,2
GO:0030674,GO:0016829,GO:0003674,0
GO:0030674,GO:0016791,GO:0003674,0
GO:0030674,GO:0008168,GO:0003674,0
GO:0030674,GO:0019843,GO:0005488,1
GO:0030674,GO:0016757,GO:0003674,0
GO:0030674,GO:0008134,GO:0005515,2
GO:0030674,GO:0003924,GO:0003674,0
GO:0030674,GO:0051082,GO:0005515,2
GO:0030674,GO:0016853,GO:0003674,0
GO:0030674,GO:0016798,GO:0003674,0
GO:0030674,GO:0030674,GO:0060090,2
GO:0030674,GO:0008135,GO:0005488,1
GO:0030674,GO:0005085,GO:0005515,2
GO:0030674,GO:0032182,GO:0005515,2
GO:0030674,GO:0008565,GO:0003674,0
GO:0030674,GO:0042393,GO:0005515,2
GO:0030674,GO:0030533,GO:0060090,2
GO:0030674,GO:0030555,GO:0005488,1
GO:0030674,GO:0005737,NoParent,0
GO:0030674,GO:0005634,NoParent,0
GO:0030674,GO:0016020,NoParent,0
GO:0030674,GO:0005739,NoParent,0
GO:0030674,GO:0012505,NoParent,0
GO:0030674,GO:0005783,NoParent,0
GO:0030674,GO:0005886,NoParent,0
GO:0030674,GO:0005694,NoParent,0
GO:0030674,GO:0005773,NoParent,0
GO:0030674,GO:0005840,NoParent,0
GO:0030674,GO:0005740,NoParent,0
GO:0030674,GO:0005730,NoParent,0
GO:0030674,GO:0030427,NoParent,0
GO:0030674,GO:0005856,NoParent,0
GO:0030674,GO:0005933,NoParent,0
GO:0030674,GO:0031410,NoParent,0
GO:0030674,GO:0005794,NoParent,0
GO:0030674,GO:0005938,NoParent,0
GO:0030674,GO:0005618,NoParent,0
GO:0030674,GO:0005576,NoParent,0
GO:0030674,GO:0005815,NoParent,0
GO:0030674,GO:0005777,NoParent,0
GO:0008135,GO:0042221,NoParent,0
GO:0008135,GO:0000278,NoParent,0
GO:0008135,GO:0006366,NoParent,0
GO:0008135,GO:0023052,NoParent,0
GO:0008135,GO:0055085,NoParent,0
GO:0008135,GO:0006974,NoParent,0
GO:0008135,GO:0051321,NoParent,0
GO:0008135,GO:0006811,NoParent,0
GO:0008135,GO:0006281,NoParent,0
GO:0008135,GO:0006325,NoParent,0
GO:0008135,GO:0048285,NoParent,0
GO:0008135,GO:0006629,NoParent,0
GO:0008135,GO:0033043,NoParent,0
GO:0008135,GO:0005975,NoParent,0
GO:0008135,GO:0071554,NoParent,0
GO:0008135,GO:0051726,NoParent,0
GO:0008135,GO:0006364,NoParent,0
GO:0008135,GO:0007010,NoParent,0
GO:0008135,GO:0006468,NoParent,0
GO:0008135,GO:0007059,NoParent,0
GO:0008135,GO:0051186,NoParent,0
GO:0008135,GO:0006520,NoParent,0
GO:0008135,GO:0002181,NoParent,0
GO:0008135,GO:0006310,NoParent,0
GO:0008135,GO:0055086,NoParent,0
GO:0008135,GO:0007005,NoParent,0
GO:0008135,GO:0018193,NoParent,0
GO:0008135,GO:0006091,NoParent,0
GO:0008135,GO:0031399,NoParent,0
GO:0008135,GO:0032787,NoParent,0
GO:0008135,GO:0051603,NoParent,0
GO:0008135,GO:0015931,NoParent,0
GO:0008135,GO:0070925,NoParent,0
